budget,runtime,popularity,vote_average,vote_count,original_language,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,success
125000000,123.0,54.931334,5.9,1928,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
120000000,130.0,25.752118,6.2,597,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130000000,92.0,60.810723,5.4,2589,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
120000000,127.0,51.328145,7.2,5797,en,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110000000,114.0,46.834704,5.2,1712,en,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
120000000,123.0,62.641286,5.9,2341,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
120000000,106.0,33.616115,5.2,914,en,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130000000,124.0,68.889395,6.3,5080,en,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
120000000,78.0,27.990284,5.4,613,en,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
115000000,109.0,67.33767,6.4,3439,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
105000000,119.0,27.835436,6.3,1570,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120000000,102.0,66.757869,5.7,2342,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120000000,135.0,17.060695,5.7,354,en,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
120000000,121.0,11.137655,4.9,223,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
117000000,109.0,44.906918,5.9,1547,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120000000,124.0,67.698004,6.4,4800,en,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
113000000,140.0,44.108427,7.1,4116,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120000000,142.0,43.987061,6.4,3992,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
115000000,92.0,106.815545,7.5,5996,en,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
120000000,126.0,15.953444,6.3,4053,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
115000000,136.0,54.035265,6.3,4432,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
135000000,98.0,64.183321,6.8,2399,en,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
97250400,116.0,20.344364,5.0,471,fr,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
115000000,134.0,18.714197,5.8,341,en,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
115000000,114.0,60.467984,6.0,1523,en,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125000000,101.0,143.350376,5.8,2636,en,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
105000000,91.0,110.153618,7.3,5751,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
116000000,108.0,16.90444,5.7,428,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135000000,112.0,39.873791,5.8,963,en,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
120000000,100.0,38.126095,4.4,2278,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
110000000,108.0,48.780039,6.3,2862,en,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
110000000,114.0,100.412364,6.0,2968,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
110000000,119.0,42.887121,6.0,925,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
110000000,165.0,23.657284,6.8,1099,en,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
110000000,125.0,76.840712,6.4,2124,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
110000000,120.0,44.635452,6.5,2965,en,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
110000000,119.0,103.718387,6.2,3829,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
116000000,170.0,45.616098,7.0,1489,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112000000,85.0,22.845143,4.9,621,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120000000,119.0,31.703608,5.5,1251,en,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110000000,102.0,71.510596,6.1,2397,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
110000000,103.0,36.65422,5.5,1179,en,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
110000000,76.0,19.625972,5.7,389,en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110000000,121.0,86.105615,5.9,1998,en,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
110000000,127.0,37.195046,6.6,2692,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
105000000,105.0,32.473628,5.5,695,en,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
160000000,121.0,23.336875,4.1,434,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
110000000,114.0,45.94834,6.6,2303,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
110000000,128.0,48.93337,6.4,2089,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
93000000,178.0,138.049577,8.0,8705,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
110000000,120.0,22.643776,5.7,672,en,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107000000,157.0,18.866672,6.7,447,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000000,115.0,95.914473,6.7,3793,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
130000000,144.0,44.490453,6.6,1157,en,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
133000000,84.0,30.475297,5.8,959,en,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
105000000,97.0,62.479574,6.7,1247,en,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
108000000,141.0,167.93287,7.6,7268,en,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
126000000,136.0,37.68056,6.5,1770,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
90000000,104.0,1.004579,3.7,16,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90000000,118.0,52.995628,6.1,1485,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
103000000,155.0,95.301296,7.9,5439,en,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102000000,145.0,65.948959,7.1,2608,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
100000000,161.0,132.397737,7.4,5815,en,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
150000000,144.0,88.935165,7.3,3855,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100000000,119.0,51.188633,5.6,1243,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
100000000,137.0,101.74155,7.7,4185,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
80000000,140.0,33.691694,6.5,1344,en,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100000000,157.0,42.361215,7.4,1502,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115000000,141.0,38.729418,6.8,1116,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100000000,106.0,40.597856,6.2,954,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100000000,98.0,32.389353,5.4,1060,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
100000000,107.0,24.399642,6.1,1383,en,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100000000,115.0,24.507987,5.6,543,en,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
100000000,165.0,82.121691,7.8,10099,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100000000,91.0,46.727941,6.8,1129,en,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
100000000,78.0,51.113717,7.2,1490,en,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
100000000,103.0,53.732892,6.1,2896,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100000000,131.0,58.849256,6.4,1926,en,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
100000000,104.0,30.863434,4.9,967,en,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
100000000,101.0,31.586215,6.4,572,en,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
100000000,102.0,36.711378,6.4,1121,en,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
100000000,103.0,41.426678,6.0,1699,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
100000000,121.0,20.652943,5.5,482,en,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
100000000,143.0,52.792678,7.3,2281,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100000000,180.0,95.007934,7.9,6571,en,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100000000,121.0,48.205606,5.2,1498,en,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
105000000,129.0,58.782359,6.7,1560,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
102000000,172.0,73.872343,6.6,2977,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
80000000,97.0,37.321848,6.5,703,en,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
100000000,104.0,32.271938,4.2,808,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000000,99.0,76.842247,5.6,1680,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140000000,95.0,38.924136,7.2,948,en,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
100000000,102.0,19.38841,5.3,381,en,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90000000,127.0,61.025639,6.1,1795,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
105000000,114.0,33.507289,5.5,783,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
84000000,94.0,17.815595,3.6,338,en,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100000000,122.0,50.767332,6.5,1276,en,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
100000000,95.0,12.092241,4.4,142,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100000000,115.0,30.254021,6.4,717,en,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99000000,88.0,34.308098,6.5,604,en,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000000,110.0,3.091077,7.1,73,en,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
98000000,130.0,41.862983,6.0,2206,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100000000,167.0,46.160048,7.1,1910,en,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
94000000,145.0,12.516546,7.1,187,zh,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
85000000,85.0,23.230851,5.9,601,en,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90000000,93.0,19.224754,5.4,334,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
92000000,144.0,44.455166,7.2,1811,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
90000000,126.0,109.528572,7.3,3885,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
100000000,146.0,18.325897,5.4,426,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
95000000,89.0,37.054554,7.0,858,en,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95000000,88.0,65.229868,6.2,2672,en,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
95000000,105.0,101.187052,6.7,2374,en,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
65000000,136.0,29.257137,6.6,1065,en,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94000000,100.0,85.688789,7.6,6122,en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
94000000,201.0,123.630332,8.1,8064,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
79000000,179.0,106.914973,8.0,7487,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95000000,102.0,63.628459,5.2,957,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
115000000,100.0,41.498631,5.7,2192,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
100000000,119.0,58.991388,5.9,2295,en,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
93000000,92.0,1.859364,5.7,2077,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
93000000,105.0,138.433168,7.0,4347,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
90000000,95.0,21.436682,6.3,572,en,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
92000000,98.0,65.402595,5.2,3493,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
145000000,137.0,10.660441,5.8,106,en,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
92000000,115.0,77.817571,7.4,5152,en,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
98000000,119.0,7.029308,5.7,136,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95000000,118.0,61.121717,6.0,2010,en,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
90000000,98.0,104.121555,6.9,4412,en,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
90000000,92.0,73.575118,7.3,3806,en,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
100000000,98.0,37.698465,6.3,1165,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90000000,90.0,35.814765,6.4,1054,en,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100000000,130.0,15.835672,6.3,488,en,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
100000000,90.0,46.781182,6.5,1747,en,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90000000,94.0,69.457898,6.5,2271,en,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90000000,114.0,43.348022,7.0,3144,en,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
92000000,98.0,40.20395,5.6,1232,en,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90000000,151.0,63.429157,7.9,4339,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90000000,88.0,67.427755,7.6,2008,en,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
92000000,107.0,43.192048,6.5,1667,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90000000,158.0,47.651083,7.2,2434,en,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
90000000,128.0,51.881077,6.9,2066,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90000000,128.0,57.834787,7.0,5766,en,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
100000000,125.0,29.608322,5.3,621,en,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000000,95.0,51.548589,6.7,1224,en,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
75000000,121.0,38.832842,6.7,1173,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
90000000,113.0,40.597344,5.5,1048,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88000000,105.0,140.849495,5.6,2513,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
100000000,146.0,34.035114,6.8,1974,en,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
90000000,99.0,16.302378,5.2,466,en,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
90000000,150.0,55.249434,7.2,1308,en,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
95000000,112.0,28.200874,5.6,634,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
80000000,128.0,18.69984,6.2,392,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90000000,106.0,40.262261,5.9,1648,en,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
95000000,117.0,56.811056,5.5,1418,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
90000000,129.0,51.535701,6.7,3235,en,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
68000000,116.0,20.913852,5.9,302,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
92000000,126.0,27.166757,6.8,579,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90000000,114.0,16.058284,5.7,369,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90000000,96.0,46.200042,6.5,2166,en,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
100000000,131.0,24.939295,6.9,963,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90000000,104.0,19.836124,5.2,376,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
90000000,107.0,15.350451,5.9,290,en,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100000000,138.0,15.625949,6.1,264,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20000000,129.0,31.802807,6.6,650,en,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
88000000,144.0,24.100863,7.3,616,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
90000000,110.0,3.593349,5.4,50,en,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
87000000,141.0,14.824166,6.7,216,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
92000000,113.0,32.079995,6.1,950,en,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90000000,143.0,57.739713,7.5,3218,en,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100000000,108.0,37.272385,5.9,1410,en,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75000000,108.0,53.213931,7.2,2825,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
85000000,124.0,36.38795,6.2,840,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
85000000,116.0,60.929352,7.2,3783,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
75000000,110.0,36.605246,5.6,924,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
85000000,91.0,56.257411,6.8,2566,en,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
85000000,107.0,29.21998,6.6,1449,en,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
85000000,115.0,34.773106,6.3,1345,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
85000000,100.0,9.895061,5.1,313,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75000000,104.0,36.743324,5.8,932,en,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85000000,136.0,44.967453,6.7,1225,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
90000000,132.0,41.207568,6.7,1240,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
85000000,121.0,16.479851,6.2,360,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
85000000,122.0,42.069993,6.5,1999,en,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
85000000,83.0,26.61951,6.1,656,en,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
85000000,139.0,80.316463,6.9,4663,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68000000,131.0,41.273567,7.2,999,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
85000000,104.0,24.107835,6.4,514,en,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85000000,130.0,32.044191,6.1,712,en,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
85000000,145.0,16.595874,7.3,652,en,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
85000000,104.0,8.282876,6.1,1705,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90000000,178.0,36.069611,6.9,1147,en,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
85000000,108.0,18.827753,5.5,427,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85000000,106.0,48.126297,5.5,1114,en,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
60000000,112.0,38.885195,7.2,2126,en,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,136.0,29.211255,5.4,516,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
84000000,106.0,17.783361,4.7,332,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
84000000,88.0,31.435539,5.4,820,en,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
50000000,95.0,57.673932,6.6,1940,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82500000,107.0,41.176631,6.0,2104,en,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8000000,120.0,13.661289,6.7,226,en,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
85000000,82.0,11.77398,4.9,119,en,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
85000000,88.0,21.218,5.9,1799,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
85000000,120.0,58.57976,6.5,1527,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
65000000,157.0,51.970905,7.3,2023,en,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
82000000,123.0,18.447479,5.7,595,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
80000000,101.0,109.684788,6.4,3012,en,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
80000000,103.0,77.580661,6.0,2926,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
80000000,110.0,75.290998,6.7,2631,en,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
75000000,142.0,68.550698,6.9,9455,en,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
80000000,102.0,58.040149,6.2,3739,en,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80000000,126.0,59.113174,6.6,1673,en,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
80000000,83.0,36.32705,6.3,1074,en,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
80000000,85.0,55.659988,7.1,1314,en,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
85000000,97.0,14.132583,5.8,288,en,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
75000000,120.0,34.070054,5.9,855,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
84000000,116.0,44.34333,6.4,1526,en,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82000000,113.0,26.065735,6.2,785,en,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
